Time,Analyse.Calculations.ElapsedTimeToCreateLayer,Analyse.Calculations.Heat.TotalCoolTime,Analyse.Calculations.Heat.TotalHeatTime,Analyse.Calculations.Melt[1].ContourLength,Analyse.Calculations.Melt[1].ContourTime,Analyse.Calculations.Melt[1].ScanlengthHistogram[0],Analyse.Calculations.Melt[1].ScanlengthHistogram[10],Analyse.Calculations.Melt[1].ScanlengthHistogram[11],Analyse.Calculations.Melt[1].ScanlengthHistogram[12],Analyse.Calculations.Melt[1].ScanlengthHistogram[13],Analyse.Calculations.Melt[1].ScanlengthHistogram[14],Analyse.Calculations.Melt[1].ScanlengthHistogram[15],Analyse.Calculations.Melt[1].ScanlengthHistogram[16],Analyse.Calculations.Melt[1].ScanlengthHistogram[1],Analyse.Calculations.Melt[1].ScanlengthHistogram[2],Analyse.Calculations.Melt[1].ScanlengthHistogram[3],Analyse.Calculations.Melt[1].ScanlengthHistogram[4],Analyse.Calculations.Melt[1].ScanlengthHistogram[5],Analyse.Calculations.Melt[1].ScanlengthHistogram[6],Analyse.Calculations.Melt[1].ScanlengthHistogram[7],Analyse.Calculations.Melt[1].ScanlengthHistogram[8],Analyse.Calculations.Melt[1].ScanlengthHistogram[9],Analyse.Calculations.Melt[1].SquareBeginSpeed,Analyse.Calculations.Melt[1].SquaresTime,Analyse.Calculations.Preheating[0].ApproximatedTotalPreheatTime,Analyse.Calculations.Preheating[0].Preheat1Area,Analyse.Calculations.Preheating[0].Preheat1Time,Analyse.Calculations.Preheating[0].Preheat2Area,Analyse.Calculations.Preheating[0].Preheat2Time,Analyse.Calculations.Preheating[0].Preheat3Area,Analyse.Calculations.Wafer[2].WaferTime,Builds.State.CurrentBuild.CurrentHeight,Number pores,ratio surface STL / POR,hist_diameter_1pix,hist_diameter_2pix,hist_diameter_3pix,hist_diameter_4pix,hist_diameter_5pix,hist_diameter_6pix,hist_diameter_7pix,hist_diameter_8pix,hist_diameter_9pix,hist_diameter_10pix,hist_diameter_11pix,hist_diameter_12pix,hist_diameter_13pix,hist_diameter_14pix
1.47E+12,0.9800014,0,0,7190.721,9.191982,86,34,315,0,0,0,0,0,107,77,39,38,80,185,121,94,36,45473.68,22.20599,20.04284,43210.21,13.50323,38395.96,6.332661,4814.25,3.494268,1.3,145,0.000198069,14,9,1,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7219.753,9.229024,14,543,0,0,2,1,0,0,8,10,13,108,52,113,50,31,35,45473.68,19.35831,20.04055,43249.3,13.51534,38359.06,6.326584,4890.238,3.413471,1.3,145,0.000198069,14,9,1,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7219.753,9.229024,14,543,0,0,2,1,0,0,8,10,13,108,52,113,50,31,35,45473.68,19.35831,20.04055,43249.3,13.51534,38359.06,6.326584,4890.238,3.413471,1.35,124,0.000175352,21,3,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7251.23,9.269031,5,527,0,3,0,0,0,0,14,9,34,121,79,123,89,26,2,45473.68,19.86864,20.03722,43218.43,13.50581,38404.54,6.334086,4813.891,3.41012,1.35,124,0.000175352,21,3,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7251.23,9.269031,5,527,0,3,0,0,0,0,14,9,34,121,79,123,89,26,2,45473.68,19.86864,20.03722,43218.43,13.50581,38404.54,6.334086,4813.891,3.41012,1.4,97,0.000143326,19,5,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7278.082,9.303231,78,37,301,0,0,0,0,0,57,115,198,94,92,156,104,45,41,45473.68,23.84191,20.04369,43249.3,13.51534,38379.86,6.330015,4869.441,3.402891,1.4,97,0.000143326,19,5,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7278.082,9.303231,78,37,301,0,0,0,0,0,57,115,198,94,92,156,104,45,41,45473.68,23.84191,20.04369,43249.3,13.51534,38379.86,6.330015,4869.441,3.402891,1.45,95,0.000124956,9,2,0,2,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7303.038,9.335039,79,35,314,0,0,0,0,0,84,67,46,53,104,201,131,74,40,45473.68,22.4825,20.04416,43226.53,13.50834,38422.03,6.336962,4804.496,3.370418,1.45,95,0.000124956,9,2,0,2,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7303.038,9.335039,79,35,314,0,0,0,0,0,84,67,46,53,104,201,131,74,40,45473.68,22.4825,20.04416,43226.53,13.50834,38422.03,6.336962,4804.496,3.370418,1.5,102,0.000183288,19,5,3,1,1,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7327.095,9.365723,0,542,1,0,0,0,0,0,75,4,14,20,167,135,57,53,0,45473.68,20.52485,20.04518,43249.3,13.51534,38387.57,6.331288,4861.723,3.327392,1.5,102,0.000183288,19,5,3,1,1,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7327.095,9.365723,0,542,1,0,0,0,0,0,75,4,14,20,167,135,57,53,0,45473.68,20.52485,20.04518,43249.3,13.51534,38387.57,6.331288,4861.723,3.327392,1.55,76,0.000115741,16,2,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7350.335,9.395366,18,536,5,0,0,0,0,0,74,38,56,73,110,163,36,15,9,4540.651,21.50839,20.04798,43234.68,13.51086,38432.19,6.338645,4802.488,3.296157,1.55,76,0.000115741,16,2,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,0.9800014,0,0,7350.335,9.395366,18,536,5,0,0,0,0,0,74,38,56,73,110,163,36,15,9,4540.651,21.50839,20.04798,43234.68,13.51086,38432.19,6.338645,4802.488,3.296157,1.6,84,0.000115342,9,4,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7371.653,9.422571,57,37,300,0,2,0,0,0,41,160,100,94,93,271,102,40,37,45473.68,24.09863,20.04944,43249.3,13.51534,38404.29,6.334045,4845.012,3.204132,1.6,84,0.000115342,9,4,1,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7371.653,9.422571,57,37,300,0,2,0,0,0,41,160,100,94,93,271,102,40,37,45473.68,24.09863,20.04944,43249.3,13.51534,38404.29,6.334045,4845.012,3.204132,1.65,114,0.000160635,12,6,2,1,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7392.047,9.4486,51,36,311,1,1,1,0,0,64,91,173,52,93,271,93,45,35,45473.68,23.89134,20.05595,43242.81,13.51339,38462.78,6.343685,4780.031,3.089417,1.65,114,0.000160635,12,6,2,1,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7392.047,9.4486,51,36,311,1,1,1,0,0,64,91,173,52,93,271,93,45,35,45473.68,23.89134,20.05595,43242.81,13.51339,38462.78,6.343685,4780.031,3.089417,1.7,118,0.000151388,13,1,1,1,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7411.866,9.473897,66,543,0,0,0,0,0,0,13,33,81,17,85,112,156,17,1,4540.651,21.49025,20.05249,43249.3,13.51534,38430.85,6.338426,4818.445,3.070781,1.7,118,0.000151388,13,1,1,1,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7411.866,9.473897,66,543,0,0,0,0,0,0,13,33,81,17,85,112,156,17,1,4540.651,21.49025,20.05249,43249.3,13.51534,38430.85,6.338426,4818.445,3.070781,1.75,54,7.83E-05,9,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.120002,0,0,7430.735,9.497972,66,543,0,0,0,0,0,0,13,33,81,17,85,112,156,17,1,4540.651,21.37369,20.06677,43250.96,13.51592,38519.38,6.353026,4731.582,3.070781,1.75,54,7.83E-05,9,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.020001,0,0,7430.735,9.497972,6,552,0,0,0,0,0,0,80,10,38,52,117,204,30,15,23,4540.651,21.37369,20.06677,43250.96,13.51592,38519.38,6.353026,4731.582,3.053996,1.75,54,7.83E-05,9,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.020001,0,0,7430.735,9.497972,6,552,0,0,0,0,0,0,80,10,38,52,117,204,30,15,23,4540.651,21.37369,20.06677,43250.96,13.51592,38519.38,6.353026,4731.582,3.053996,1.8,139,0.000239415,33,10,3,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.020001,0,0,7449.527,9.521952,79,37,299,0,0,2,0,0,73,80,219,142,65,206,125,43,38,45473.68,25.25311,20.06079,43249.3,13.51534,38481.17,6.346719,4768.125,3.042886,1.8,139,0.000239415,33,10,3,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.170002,0,0,7449.527,9.521952,79,37,299,0,0,2,0,0,73,80,219,142,65,206,125,43,38,45473.68,25.25311,20.06079,43249.3,13.51534,38481.17,6.346719,4768.125,3.042886,1.8,139,0.000239415,33,10,3,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.170002,0,0,7449.527,9.521952,79,37,299,0,0,2,0,0,73,80,219,142,65,206,125,43,38,45473.68,25.25311,20.06079,43249.3,13.51534,38481.17,6.346719,4768.125,3.042886,1.85,132,0.000199268,18,5,0,0,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.170002,0,0,7468.311,9.545924,53,35,312,0,2,0,0,0,53,53,150,83,90,230,108,93,36,45473.68,23.61255,20.09208,43259.11,13.51845,38649.54,6.374486,4609.574,3.042886,1.85,132,0.000199268,18,5,0,0,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.170002,0,0,7468.311,9.545924,53,35,312,0,2,0,0,0,53,53,150,83,90,230,108,93,36,45473.68,23.61255,20.09208,43259.11,13.51845,38649.54,6.374486,4609.574,3.008636,1.85,132,0.000199268,18,5,0,0,0,0,0,1,0,0,0,0,0,0
1.47E+12,1.170002,0,0,7468.311,9.545924,53,35,312,0,2,0,0,0,53,53,150,83,90,230,108,93,36,45473.68,23.61255,20.09208,43259.11,13.51845,38649.54,6.374486,4609.574,3.008636,1.9,79,9.04E-05,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.010002,0,0,7488.051,9.571124,4,553,0,0,0,0,0,0,76,2,20,22,191,137,66,43,16,4540.651,21.62698,20.0804,43249.3,13.51534,38616.26,6.36901,4633.035,2.973192,1.9,79,9.04E-05,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.010002,0,0,7488.051,9.571124,4,553,0,0,0,0,0,0,76,2,20,22,191,137,66,43,16,4540.651,21.62698,20.0804,43249.3,13.51534,38616.26,6.36901,4633.035,2.973192,1.95,69,8.12E-05,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7508.122,9.596771,70,530,0,0,0,0,0,0,14,45,44,49,101,232,77,25,2,4540.651,22.3236,20.0959,43267.25,13.52098,38661.93,6.376538,4605.324,2.946863,1.95,69,8.12E-05,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7508.122,9.596771,70,530,0,0,0,0,0,0,14,45,44,49,101,232,77,25,2,4540.651,22.3236,20.0959,43267.25,13.52098,38661.93,6.376538,4605.324,2.946863,2,73,8.67E-05,4,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7528.587,9.62293,64,38,300,1,0,0,0,0,39,116,77,149,83,207,203,40,37,45473.68,24.42107,22.50043,43332.79,15.79833,38618.61,6.369393,4714.188,2.925276,2,73,8.67E-05,4,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7528.587,9.62293,64,38,300,1,0,0,0,0,39,116,77,149,83,207,203,40,37,45473.68,24.42107,22.50043,43332.79,15.79833,38618.61,6.369393,4714.188,2.925276,2.05,136,0.000216905,34,6,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7551.494,9.652457,87,34,315,0,0,0,0,0,104,52,50,44,123,286,79,78,74,45473.68,24.10143,20.10031,43275.4,13.52351,38668.76,6.377653,4606.641,2.889957,2.05,136,0.000216905,34,6,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7551.494,9.652457,87,34,315,0,0,0,0,0,104,52,50,44,123,286,79,78,74,45473.68,24.10143,20.10031,43275.4,13.52351,38668.76,6.377653,4606.641,2.889957,2.1,119,0.00011984,12,1,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.240002,0,0,7568.887,9.674751,70,543,0,0,0,0,0,0,26,8,52,42,110,262,76,7,0,4540.651,22.57465,22.50155,43332.79,15.79833,38637.41,6.3725,4695.379,2.878288,2.1,119,0.00011984,12,1,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.240002,0,0,7568.887,9.674751,70,543,0,0,0,0,0,0,26,8,52,42,110,262,76,7,0,4540.651,22.57465,22.50155,43332.79,15.79833,38637.41,6.3725,4695.379,2.878288,2.15,136,0.000168414,25,5,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.100001,0,0,7590.486,9.702258,27,530,0,0,0,0,0,0,75,10,18,56,64,248,60,72,24,4540.651,22.36221,20.10224,43275.43,13.52358,38686.14,6.38053,4589.297,2.883416,2.15,136,0.000168414,25,5,0,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.100001,0,0,7590.486,9.702258,27,530,0,0,0,0,0,0,75,10,18,56,64,248,60,72,24,4540.651,22.36221,20.10224,43275.43,13.52358,38686.14,6.38053,4589.297,2.883416,2.2,79,0.000141219,10,6,0,2,0,1,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7614.204,9.732441,81,37,301,0,0,0,0,0,61,60,78,173,150,258,130,39,38,45473.68,25.23418,22.50385,43332.79,15.79833,38653.39,6.375133,4679.398,2.913036,2.2,79,0.000141219,10,6,0,2,0,1,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7614.204,9.732441,81,37,301,0,0,0,0,0,61,60,78,173,150,258,130,39,38,45473.68,25.23418,22.50385,43332.79,15.79833,38653.39,6.375133,4679.398,2.913036,2.25,92,0.000141117,17,5,2,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7624.547,9.745561,50,35,311,1,1,1,0,0,57,79,130,59,83,399,87,45,36,45473.68,24.77304,20.10551,43275.43,13.52358,38699.84,6.382786,4575.594,2.911047,2.25,92,0.000141117,17,5,2,1,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7624.547,9.745561,50,35,311,1,1,1,0,0,57,79,130,59,83,399,87,45,36,45473.68,24.77304,20.10551,43275.43,13.52358,38699.84,6.382786,4575.594,2.911047,2.3,83,9.36E-05,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.080001,0,0,7637.938,9.762877,26,546,0,0,0,0,0,0,17,63,9,63,114,305,27,15,22,4540.651,22.80918,22.50406,43332.79,15.79833,38667.85,6.377521,4664.945,2.918322,2.3,83,9.36E-05,21,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.080001,0,0,7637.938,9.762877,26,546,0,0,0,0,0,0,17,63,9,63,114,305,27,15,22,4540.651,22.80918,22.50406,43332.79,15.79833,38667.85,6.377521,4664.945,2.918322,2.35,107,0.000115011,9,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7654.854,9.784686,72,530,0,0,0,0,0,0,24,11,64,17,77,300,117,11,2,4540.651,22.90805,20.10688,43275.43,13.52358,38713.48,6.385042,4561.957,2.92136,2.35,107,0.000115011,9,2,1,0,0,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7654.854,9.784686,72,530,0,0,0,0,0,0,24,11,64,17,77,300,117,11,2,4540.651,22.90805,20.10688,43275.43,13.52358,38713.48,6.385042,4561.957,2.92136,2.4,59,0.000119559,16,3,2,0,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7671.062,9.805588,76,37,302,0,0,0,0,0,52,124,124,108,122,279,157,40,37,45473.68,26.04797,22.50989,43332.79,15.79833,38675.71,6.378814,4657.082,2.888763,2.4,59,0.000119559,16,3,2,0,0,0,1,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7671.062,9.805588,76,37,302,0,0,0,0,0,52,124,124,108,122,279,157,40,37,45473.68,26.04797,22.50989,43332.79,15.79833,38675.71,6.378814,4657.082,2.888763,2.45,69,0.000160306,12,2,1,0,0,1,2,1,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7690.695,9.830931,51,36,311,1,0,1,1,0,39,68,70,98,128,411,75,45,35,45473.68,24.71631,20.1084,43275.43,13.52358,38717.36,6.385675,4558.074,2.888763,2.45,69,0.000160306,12,2,1,0,0,1,2,1,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7690.695,9.830931,51,36,311,1,0,1,1,0,39,68,70,98,128,411,75,45,35,45473.68,24.71631,20.1084,43275.43,13.52358,38717.36,6.385675,4558.074,2.853057,2.45,69,0.000160306,12,2,1,0,0,1,2,1,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7690.695,9.830931,51,36,311,1,0,1,1,0,39,68,70,98,128,411,75,45,35,45473.68,24.71631,20.1084,43275.43,13.52358,38717.36,6.385675,4558.074,2.853057,2.5,99,0.000127687,11,2,1,1,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7711.615,9.857897,74,544,1,0,0,0,0,0,20,10,75,56,76,226,119,35,7,4540.651,23.33627,22.51109,43332.79,15.79833,38693.05,6.381677,4639.746,2.847652,2.5,99,0.000127687,11,2,1,1,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.290002,0,0,7711.615,9.857897,74,544,1,0,0,0,0,0,20,10,75,56,76,226,119,35,7,4540.651,23.33627,22.51109,43332.79,15.79833,38693.05,6.381677,4639.746,2.847652,2.55,123,0.000179511,17,5,1,3,0,0,2,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7732.909,9.884871,6,531,0,0,0,0,0,0,4,79,21,45,183,244,82,38,2,4540.651,23.1349,20.10913,43275.43,13.52358,38727.73,6.387391,4547.707,2.854285,2.55,123,0.000179511,17,5,1,3,0,0,2,0,0,0,0,0,0,0
1.47E+12,1.130002,0,0,7732.909,9.884871,6,531,0,0,0,0,0,0,4,79,21,45,183,244,82,38,2,4540.651,23.1349,20.10913,43275.43,13.52358,38727.73,6.387391,4547.707,2.854285,2.6,73,0.00040089,11,3,3,0,0,1,1,0,0,0,0,0,0,1
1.47E+12,1.470002,0,0,7755.418,9.913323,52,37,299,2,0,0,0,0,79,75,78,222,182,184,134,70,38,45473.68,25.986,22.51118,43332.79,15.79833,38696.91,6.38231,4635.883,2.838074,2.6,73,0.00040089,11,3,3,0,0,1,1,0,0,0,0,0,0,1
1.47E+12,1.470002,0,0,7755.418,9.913323,52,37,299,2,0,0,0,0,79,75,78,222,182,184,134,70,38,45473.68,25.986,22.51118,43332.79,15.79833,38696.91,6.38231,4635.883,2.838074,2.65,19,0.000252427,4,0,0,0,1,0,0,0,0,0,0,0,0,1
1.47E+12,1.470002,0,0,7768.619,9.929899,51,35,314,0,0,0,0,0,236,151,50,179,100,280,72,98,36,4540.651,28.37038,20.1118,43275.43,13.52358,38738.56,6.389172,4536.875,2.775046,2.65,19,0.000252427,4,0,0,0,1,0,0,0,0,0,0,0,0,1
1.47E+12,1.470002,0,0,7768.619,9.929899,51,35,314,0,0,0,0,0,236,151,50,179,100,280,72,98,36,4540.651,28.37038,20.1118,43275.43,13.52358,38738.56,6.389172,4536.875,2.775046,2.7,99,0.000278651,16,6,2,1,0,0,0,0,0,0,0,0,0,1
1.47E+12,1.110002,0,0,7775.024,9.938084,6,543,0,0,0,0,0,0,80,12,13,73,109,190,129,55,18,4540.651,23.13806,22.50932,43332.79,15.79833,38699.76,6.382785,4633.031,2.751012,2.7,99,0.000278651,16,6,2,1,0,0,0,0,0,0,0,0,0,1
1.47E+12,1.110002,0,0,7775.024,9.938084,6,543,0,0,0,0,0,0,80,12,13,73,109,190,129,55,18,4540.651,23.13806,22.50932,43332.79,15.79833,38699.76,6.382785,4633.031,2.751012,2.75,28,6.85E-05,5,0,0,0,0,0,0,0,0,0,0,1,0,0
1.47E+12,1.420002,0,0,7795.026,9.96361,76,530,0,0,0,0,0,0,18,9,84,25,115,251,124,34,4,4540.651,23.60883,20.11256,43275.43,13.52358,38747.63,6.390676,4527.801,2.740231,2.75,28,6.85E-05,5,0,0,0,0,0,0,0,0,0,0,1,0,0
1.47E+12,1.420002,0,0,7795.026,9.96361,76,530,0,0,0,0,0,0,18,9,84,25,115,251,124,34,4,4540.651,23.60883,20.11256,43275.43,13.52358,38747.63,6.390676,4527.801,2.740231,2.8,77,0.000323078,16,15,7,2,2,1,0,2,1,0,0,0,0,0
1.47E+12,1.420002,0,0,7817.334,9.992228,53,38,299,0,1,1,0,0,37,148,52,51,242,298,94,93,37,45473.68,25.90753,22.51574,43332.79,15.79833,38710.31,6.38452,4622.48,2.735956,2.8,77,0.000323078,16,15,7,2,2,1,0,2,1,0,0,0,0,0
1.47E+12,1.420002,0,0,7817.334,9.992228,53,38,299,0,1,1,0,0,37,148,52,51,242,298,94,93,37,45473.68,25.90753,22.51574,43332.79,15.79833,38710.31,6.38452,4622.48,2.735956,2.85,382,0.000890157,133,38,11,5,5,1,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7836.248,10.01642,77,34,315,0,0,0,0,0,53,176,173,165,211,183,111,58,36,4540.651,28.1818,20.11535,43275.43,13.52358,38759.46,6.392622,4515.969,2.715585,2.85,382,0.000890157,133,38,11,5,5,1,0,0,0,0,0,0,0,0
1.47E+12,1.320002,0,0,7836.248,10.01642,77,34,315,0,0,0,0,0,53,176,173,165,211,183,111,58,36,4540.651,28.1818,20.11535,43275.43,13.52358,38759.46,6.392622,4515.969,2.715585,2.9,133,0.000197069,31,7,0,0,0,1,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,7855.975,10.04164,75,543,0,0,0,0,0,0,30,18,80,26,129,197,135,54,0,4540.651,24.01465,22.51516,43332.79,15.79833,38717.36,6.385688,4615.43,2.688067,2.9,133,0.000197069,31,7,0,0,0,1,0,0,0,0,0,0,0,0
1.47E+12,1.440002,0,0,7855.975,10.04164,75,543,0,0,0,0,0,0,30,18,80,26,129,197,135,54,0,4540.651,24.01465,22.51516,43332.79,15.79833,38717.36,6.385688,4615.43,2.688067,2.95,126,0.000268776,35,14,6,2,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.180002,0,0,7876.548,10.06791,5,530,0,0,0,0,0,0,86,14,45,43,121,407,52,4,2,4540.651,24.20244,20.11561,43275.43,13.52358,38764.96,6.393533,4510.477,2.662553,2.95,126,0.000268776,35,14,6,2,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.180002,0,0,7876.548,10.06791,5,530,0,0,0,0,0,0,86,14,45,43,121,407,52,4,2,4540.651,24.20244,20.11561,43275.43,13.52358,38764.96,6.393533,4510.477,2.662553,3,29,0.000100092,8,3,2,3,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.510002,0,0,7892.139,10.08772,79,37,301,0,0,0,0,0,57,58,47,122,116,464,90,45,41,4540.651,26.05671,22.51578,43332.79,15.79833,38725.2,6.386974,4607.594,2.654032,3,29,0.000100092,8,3,2,3,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.510002,0,0,7892.139,10.08772,79,37,301,0,0,0,0,0,57,58,47,122,116,464,90,45,41,4540.651,26.05671,22.51578,43332.79,15.79833,38725.2,6.386974,4607.594,2.654032,3.05,91,0.000217036,13,7,2,2,0,2,1,0,1,0,0,0,0,0
1.47E+12,1.510002,0,0,7905.232,10.10446,50,35,314,0,0,0,0,0,159,45,46,90,175,361,135,51,39,4540.651,26.7522,20.11756,43275.43,13.52358,38772.84,6.394825,4502.594,2.633339,3.05,91,0.000217036,13,7,2,2,0,2,1,0,1,0,0,0,0,0
1.47E+12,1.510002,0,0,7905.232,10.10446,50,35,314,0,0,0,0,0,159,45,46,90,175,361,135,51,39,4540.651,26.7522,20.11756,43275.43,13.52358,38772.84,6.394825,4502.594,2.633339,3.1,47,0.000125214,9,5,5,2,1,1,0,0,0,0,0,0,0,0
1.47E+12,1.270002,0,0,7920.28,10.12369,0,543,0,0,0,0,0,0,77,12,17,73,125,237,137,22,21,4540.651,23.66028,22.51423,43332.79,15.79833,38724.42,6.386849,4608.375,2.617865,3.1,47,0.000125214,9,5,5,2,1,1,0,0,0,0,0,0,0,0
1.47E+12,1.270002,0,0,7920.28,10.12369,0,543,0,0,0,0,0,0,77,12,17,73,125,237,137,22,21,4540.651,23.66028,22.51423,43332.79,15.79833,38724.42,6.386849,4608.375,2.617865,3.15,36,0.000111643,5,9,5,0,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.530002,0,0,7936.188,10.14401,7,530,0,0,0,0,0,0,57,23,73,52,87,375,100,14,2,4540.651,24.38837,20.13223,43275.43,13.52358,38862.99,6.409702,4412.441,2.611589,3.15,36,0.000111643,5,9,5,0,2,0,0,0,0,0,0,0,0,0
1.47E+12,1.530002,0,0,7936.188,10.14401,7,530,0,0,0,0,0,0,57,23,73,52,87,375,100,14,2,4540.651,24.38837,20.13223,43275.43,13.52358,38862.99,6.409702,4412.441,2.611589,3.2,41,8.90E-05,9,5,0,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.530002,0,0,7953.744,10.16655,79,37,302,0,0,0,0,0,41,180,65,106,151,264,116,132,49,4540.651,27.28026,22.52009,43332.79,15.79833,38815.16,6.401818,4517.629,2.527902,3.2,41,8.90E-05,9,5,0,0,1,0,0,0,0,0,0,0,0,0
1.47E+12,1.530002,0,0,7953.744,10.16655,79,37,302,0,0,0,0,0,41,180,65,106,151,264,116,132,49,4540.651,27.28026,22.52009,43332.79,15.79833,38815.16,6.401818,4517.629,2.527902,3.25,34,0.000152807,7,4,0,1,0,0,3,2,0,0,0,0,0,0
1.47E+12,1.400002,0,0,7972.548,10.19077,51,36,314,0,0,0,0,0,40,114,162,66,211,398,59,45,35,4540.651,27.20921,20.13297,43275.43,13.52358,38866.3,6.410243,4409.129,2.513372,3.25,34,0.000152807,7,4,0,1,0,0,3,2,0,0,0,0,0,0
1.47E+12,1.400002,0,0,7972.548,10.19077,51,36,314,0,0,0,0,0,40,114,162,66,211,398,59,45,35,4540.651,27.20921,20.13297,43275.43,13.52358,38866.3,6.410243,4409.129,2.513372,3.3,34,0.000148952,1,1,2,1,0,0,1,0,0,0,0,0,0,1
1.47E+12,1.540002,0,0,7987.871,10.21028,3,543,0,0,0,0,0,0,53,53,45,61,122,270,145,27,0,4540.651,24.60213,22.52909,43332.79,15.79833,38826.52,6.403685,4506.277,2.502734,3.3,34,0.000148952,1,1,2,1,0,0,1,0,0,0,0,0,0,1
1.47E+12,1.540002,0,0,7987.871,10.21028,3,543,0,0,0,0,0,0,53,53,45,61,122,270,145,27,0,4540.651,24.60213,22.52909,43332.79,15.79833,38826.52,6.403685,4506.277,2.502734,3.35,53,0.000439926,15,7,3,0,0,0,1,0,1,1,0,0,2,2
1.47E+12,1.230002,0,0,8004.421,10.23124,5,539,8,0,0,0,0,0,86,8,31,30,109,426,21,40,7,4540.651,24.36461,20.13502,43275.43,13.52358,38879.15,6.412367,4396.281,2.498412,3.35,53,0.000439926,15,7,3,0,0,0,1,0,1,1,0,0,2,2
1.47E+12,1.230002,0,0,8004.421,10.23124,5,539,8,0,0,0,0,0,86,8,31,30,109,426,21,40,7,4540.651,24.36461,20.13502,43275.43,13.52358,38879.15,6.412367,4396.281,2.498412,3.4,56,0.000398891,12,6,4,2,2,0,1,1,0,1,0,1,1,2
